Material Number,CFN,Group,Ver.,Plant,Group Counter,Sequence,Operation/activity,Operation description,Work Center,Base Quantity,Task list UOM,Machine,Unit (Machine),Labor,Unit (Labor),Fix lot size,Min lot size,Rounding Value,Max lot size
5599100-05-02,5599100-05-02,50207860,PV01,1303,1,0,50,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,81.0,81.0,81.0
5599100-05-02,5599100-05-02,50207860,PV01,1303,1,0,60,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,81.0,81.0,81.0
5599100-05-02,5599100-05-02,50207860,PV01,1303,1,0,70,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,81.0,81.0,81.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,5,Preparation step,KV08-001,1,EA,0.0,S,0.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,10,锯（可外协）,KAM08-27,1,EA,300.0,S,300.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,20,数控铣,KMC08-08,1,EA,3780.0,S,1380.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,30,研磨,KTU08-03,1,EA,180.0,S,90.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,40,非真空热处理,KHT08-01,1,EA,630.0,S,630.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,50,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,60,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,70,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,110.0,110.0,220.0
5599100-05-03,5599100-05-03,50207868,PV01,1303,1,0,80,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,110.0,110.0,220.0
5599100-05-04,5599100-05-04,50207876,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,282.0,S,0.0,70.0,70.0,211.0
5599100-05-04,5599100-05-04,50207876,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,70.0,70.0,211.0
5599100-05-04,5599100-05-04,50207876,PV01,1303,1,0,30,非真空热处理,KHT08-01,1,EA,630.0,S,630.0,S,0.0,70.0,70.0,211.0
5599100-05-04,5599100-05-04,50207876,PV01,1303,1,0,40,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,70.0,70.0,211.0
5599100-05-04,5599100-05-04,50207876,PV01,1303,1,0,50,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,70.0,70.0,211.0
5599100-05-04,5599100-05-04,50207876,PV01,1303,1,0,60,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,70.0,70.0,211.0
5599100-05-04,5599100-05-04,50207876,PV01,1303,1,0,70,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,70.0,70.0,211.0
5599100-05-05,5599100-05-05,50207884,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,282.0,S,0.0,100.0,100.0,300.0
5599100-05-05,5599100-05-05,50207884,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,100.0,100.0,300.0
5599100-05-05,5599100-05-05,50207884,PV01,1303,1,0,30,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,100.0,100.0,300.0
5599100-05-05,5599100-05-05,50207884,PV01,1303,1,0,40,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,100.0,100.0,300.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,5,Preparation step,KV08-001,1,EA,0.0,S,0.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,10,锯（可外协）,KAM08-27,1,EA,300.0,S,300.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,20,数控铣,KMC08-08,1,EA,2580.0,S,981.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,30,研磨,KTU08-03,1,EA,180.0,S,90.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,40,非真空热处理,KHT08-01,1,EA,630.0,S,630.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,50,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,60,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,70,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,48.0,48.0,192.0
5599100-06,5599100-06,50207899,PV01,1303,1,0,80,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,48.0,48.0,192.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,5,Preparation step,KV08-001,1,EA,0.0,S,0.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,10,数控车,KNL08-01,1,EA,540.0,S,540.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,20,深孔钻,KAM08-34,1,EA,1380.0,S,780.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,30,车削,KTC08-03,1,EA,2280.0,S,1230.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,40,数控铣,KMC08-08,1,EA,4380.0,S,1581.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,50,钳工,B01-08,1,EA,0.0,S,300.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,60,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,70,真空热处理（可外协）,KAM08-40,1,EA,630.0,S,630.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,80,电解,KEP08-01,1,EA,0.0,S,30.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,90,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,100,清洗,C01-08,1,EA,0.0,S,90.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,110,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,15.0,15.0,47.0
5599100-07,5599100-07,50207907,PV01,1303,1,0,120,终检,I01-08,1,EA,0.0,S,360.0,S,0.0,15.0,15.0,47.0
5599100-08,5599100-08,50207914,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,282.0,S,0.0,179.0,179.0,539.0
5599100-08,5599100-08,50207914,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,179.0,179.0,539.0
5599100-08,5599100-08,50207914,PV01,1303,1,0,30,非真空热处理,KHT08-01,1,EA,1194.0,S,1194.0,S,0.0,179.0,179.0,539.0
5599100-08,5599100-08,50207914,PV01,1303,1,0,40,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,179.0,179.0,539.0
5599100-08,5599100-08,50207914,PV01,1303,1,0,50,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,179.0,179.0,539.0
5599100-08,5599100-08,50207914,PV01,1303,1,0,60,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,179.0,179.0,539.0
5599100-08,5599100-08,50207914,PV01,1303,1,0,70,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,179.0,179.0,539.0
5599100-09,5599100-09,50207922,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,282.0,S,0.0,120.0,120.0,480.0
5599100-09,5599100-09,50207922,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,120.0,120.0,480.0
5599100-09,5599100-09,50207922,PV01,1303,1,0,30,非真空热处理,KHT08-01,1,EA,630.0,S,630.0,S,0.0,120.0,120.0,480.0
5599100-09,5599100-09,50207922,PV01,1303,1,0,40,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,120.0,120.0,480.0
5599100-09,5599100-09,50207922,PV01,1303,1,0,50,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,120.0,120.0,480.0
5599100-09,5599100-09,50207922,PV01,1303,1,0,60,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,120.0,120.0,480.0
5599100-09,5599100-09,50207922,PV01,1303,1,0,70,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,120.0,120.0,480.0
5599100-10,5599100-10,50207970,PV01,1303,1,0,10,装配,B02-08,1,EA,0.0,S,300.0,S,0.0,30.0,30.0,100.0
5599100-10,5599100-10,50207970,PV01,1303,1,0,20,激光焊接,KLW08-02,1,EA,1200.0,S,1200.0,S,0.0,30.0,30.0,100.0
5599100-10,5599100-10,50207970,PV01,1303,1,0,30,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,30.0,30.0,100.0
5599100-10,5599100-10,50207970,PV01,1303,1,0,40,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,30.0,30.0,100.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,5,Preparation step,KV08-001,1,EA,0.0,S,0.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,10,锯,KAM08-27,1,EA,480.0,S,480.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,20,数控铣,KMC08-10,1,EA,11580.0,S,3980.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,30,钳工,B01-08,1,EA,0.0,S,300.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,40,抛光,KPO08-03,1,EA,90.0,S,90.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,50,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,60,阳极氧化（外协）,OSP-ANA,1,EA,0.0,S,0.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,70,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,22.0,22.0,44.0
5599100-10-01,5599100-10-01,50207930,PV01,1303,1,0,80,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,22.0,22.0,44.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,5,Preparation step,KV08-001,1,EA,0.0,S,0.0,S,0.0,50.0,50.0,100.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,10,锯,KAM08-27,1,EA,480.0,S,480.0,S,0.0,50.0,50.0,100.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,20,数控铣,KMC08-09,1,EA,5280.0,S,1881.0,S,0.0,50.0,50.0,100.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,30,钳工,B01-08,1,EA,0.0,S,300.0,S,0.0,50.0,50.0,100.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,40,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,50.0,50.0,100.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,50,阳极氧化（外协）,OSP-ANA,1,EA,0.0,S,0.0,S,0.0,50.0,50.0,100.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,60,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,50.0,50.0,100.0
5599100-10-02,5599100-10-02,50207939,PV01,1303,1,0,70,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,50.0,50.0,100.0
5599100-10-03,5599100-10-03,50207947,PV01,1303,1,0,10,线切割,KED08-06,1,EA,210.0,S,120.0,S,0.0,50.0,50.0,200.0
5599100-10-03,5599100-10-03,50207947,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,50.0,50.0,200.0
5599100-10-03,5599100-10-03,50207947,PV01,1303,1,0,30,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,50.0,50.0,200.0
5599100-10-03,5599100-10-03,50207947,PV01,1303,1,0,40,终检,I01-08,1,EA,0.0,S,60.0,S,0.0,50.0,50.0,200.0
5599100-10-04,5599100-10-04,50207955,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,282.0,S,0.0,144.0,144.0,2016.0
5599100-10-04,5599100-10-04,50207955,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,144.0,144.0,2016.0
5599100-10-04,5599100-10-04,50207955,PV01,1303,1,0,30,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,144.0,144.0,2016.0
5599100-10-04,5599100-10-04,50207955,PV01,1303,1,0,40,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,144.0,144.0,2016.0
5599100-10-05,5599100-10-05,50207962,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,282.0,S,0.0,133.0,133.0,2533.0
5599100-10-05,5599100-10-05,50207962,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,133.0,133.0,2533.0
5599100-10-05,5599100-10-05,50207962,PV01,1303,1,0,30,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,133.0,133.0,2533.0
5599100-10-05,5599100-10-05,50207962,PV01,1303,1,0,40,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,133.0,133.0,2533.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,5,Preparation step,KV08-001,1,EA,0.0,S,0.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,10,锯,KAM08-27,1,EA,480.0,S,480.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,20,数控铣,KMC08-10,1,EA,9180.0,S,3180.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,30,钳工,B01-08,1,EA,0.0,S,300.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,40,抛光,KPO08-03,1,EA,90.0,S,90.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,50,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,60,阳极氧化（外协）,OSP-ANA,1,EA,0.0,S,0.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,70,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,22.0,22.0,44.0
5599100-13,5599100-13,50207979,PV01,1303,1,0,80,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,22.0,22.0,44.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,5,Preparation step,KV08-001,1,EA,0.0,S,0.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,10,锯（可外协）,KAM08-27,1,EA,300.0,S,300.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,20,数控铣,KMC08-09,1,EA,3780.0,S,1380.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,30,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,40,非真空热处理,KHT08-01,1,EA,630.0,S,630.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,50,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,60,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,70,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,80.0,80.0,160.0
5599100-14,5599100-14,50207988,PV01,1303,1,0,80,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,80.0,80.0,160.0
5599100-15,5599100-15,50207996,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,282.0,S,0.0,133.0,133.0,2133.0
5599100-15,5599100-15,50207996,PV01,1303,1,0,20,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,133.0,133.0,2133.0
5599100-15,5599100-15,50207996,PV01,1303,1,0,30,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,133.0,133.0,2133.0
5599100-15,5599100-15,50207996,PV01,1303,1,0,40,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,133.0,133.0,2133.0
5599100SF,5599100SF,50208004,PV01,1303,1,0,10,装配,B02-08,1,EA,0.0,S,900.0,S,0.0,30.0,0.0,100.0
5599100SF,5599100SF,50208004,PV01,1303,1,0,20,激光焊接,KLW08-02,1,EA,5400.0,S,5400.0,S,0.0,30.0,0.0,100.0
5599100SF,5599100SF,50208004,PV01,1303,1,0,30,喷砂,KBL08-01,1,EA,480.0,S,480.0,S,0.0,30.0,0.0,100.0
5599100SF,5599100SF,50208004,PV01,1303,1,0,40,清洗,C01-08,1,EA,0.0,S,300.0,S,0.0,30.0,0.0,100.0
5599100SF,5599100SF,50208004,PV01,1303,1,0,50,点钝化,L01-08,1,EA,0.0,S,120.0,S,0.0,30.0,0.0,100.0
5599100SF,5599100SF,50208004,PV01,1303,1,0,60,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,30.0,0.0,100.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,10,纵切车,KSL08*13,1,EA,2580.0,S,980.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,20,数控车,KNL08-01,1,EA,480.0,S,480.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,30,抛光,KPO08-03,1,EA,180.0,S,180.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,40,钳工,B01-08,1,EA,0.0,S,300.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,50,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,60,非真空热处理,KHT08-01,1,EA,630.0,S,630.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,70,喷砂,KBL08-01,1,EA,300.0,S,300.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,80,清洗,C01-08,1,EA,0.0,S,180.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,90,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,8.0,8.0,107.0
5599101-01,5599101-01,50208018,PV01,1303,1,0,100,终检,I01-08,1,EA,0.0,S,360.0,S,0.0,8.0,8.0,107.0
5599101-02,5599101-02,50208026,PV01,1303,1,0,10,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,30.0,30.0,100.0
5599101-02,5599101-02,50208026,PV01,1303,1,0,20,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,30.0,30.0,100.0
5599101-02,5599101-02,50208026,PV01,1303,1,0,30,终检,I01-08,1,EA,0.0,S,120.0,S,0.0,30.0,30.0,100.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,10,纵切车,KSL08-17,1,EA,480.0,S,280.0,S,0.0,200.0,200.0,600.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,20,钳工,B01-08,1,EA,0.0,S,300.0,S,0.0,200.0,200.0,600.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,30,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,200.0,200.0,600.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,40,非真空热处理,KHT08-01,1,EA,630.0,S,630.0,S,0.0,200.0,200.0,600.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,50,喷砂,KBL08-01,1,EA,180.0,S,180.0,S,0.0,200.0,200.0,600.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,60,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,200.0,200.0,600.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,70,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,200.0,200.0,600.0
5599101-03,5599101-03,50208034,PV01,1303,1,0,80,终检,I01-08,1,EA,0.0,S,180.0,S,0.0,200.0,200.0,600.0
5599101-04,5599101-04,50208042,PV01,1303,1,0,10,清洗,C01-08,1,EA,0.0,S,120.0,S,0.0,30.0,30.0,100.0
5599101-04,5599101-04,50208042,PV01,1303,1,0,20,钝化,KPL08-03,1,EA,180.0,S,180.0,S,0.0,30.0,30.0,100.0
5599101-04,5599101-04,50208042,PV01,1303,1,0,30,终检,I01-08,1,EA,0.0,S,120.0,S,0.0,30.0,30.0,100.0
5599101SF,5599101SF,50208049,PV01,1303,1,0,10,装配,B02-08,1,EA,0.0,S,360.0,S,0.0,30.0,30.0,100.0
